,station_num,lon,lat,height
2738,B2093,116.42389,37.79278,15.0
2739,B2094,116.27583,37.7975,18.0
2740,B2095,116.1475,37.70056,16.5
2741,B2096,116.22472,37.65139,18.0
2742,B2097,115.19333,36.96917,33.0
2743,B2098,115.98917,37.57278,23.0
2744,B2099,116.03917,37.69194,21.5
2745,B2101,116.03306,37.84389,19.4
2746,B2102,115.84833,37.68444,20.8
2747,B2103,115.92889,37.69806,19.8
2748,B2104,116.01639,37.805,18.9
2749,B2105,116.05639,37.92083,17.0
2750,B2106,115.88583,37.89778,18.8
2751,B2107,115.97806,37.91694,17.8
2752,B2108,115.88972,37.76389,20.0
2753,B2109,115.8167,37.8667,19.8
2754,B2110,115.81667,37.86667,19.8
2755,B2111,116.79028,41.17222,568.0
2756,B2112,116.73,41.18556,594.0
2757,B2113,116.62944,41.08972,812.0
2758,B2114,116.64583,41.13444,850.0
2759,B2115,116.52528,41.15694,822.0
2760,B2116,116.58389,41.13972,724.0
2761,B2117,116.68972,41.18917,633.0
2762,B2118,116.53417,41.21389,821.0
2763,B2119,117.33972,40.73444,343.0
2764,B2120,117.19972,40.77472,275.0
2765,B2121,116.55111,37.97,12.3
2766,B2122,116.41806,37.92111,14.2
2767,B2123,116.27194,37.94306,13.1
2768,B2124,116.35778,37.97694,12.4
2769,B2125,116.1931,37.7939,17.2
2770,B2126,116.50694,37.89194,15.3
2771,B2127,116.41,37.96611,13.7
2772,B2128,116.195,37.93806,15.7
2773,B2129,116.26667,37.86667,18.0
2774,B2130,116.09917,37.8775,18.0
2775,B2131,116.16056,37.83917,16.7
2776,B2132,117.12306,40.80167,306.0
2777,B2133,117.3575,40.78389,415.0
2778,B2134,117.57111,40.86889,595.0
2779,B2135,117.26667,40.82111,394.0
2780,B2136,117.68806,40.8525,516.0
2781,B2137,117.07806,40.80778,299.0
2782,B2138,117.05667,40.91194,365.0
2783,B2139,116.94083,40.76083,401.0
2784,B2140,117.06528,40.76889,422.0
2785,B2141,115.69806,37.855,20.4
2786,B2142,115.39139,37.82806,26.0
2787,B2143,115.69444,38.05583,19.0
2788,B2144,115.5031,38.1181,25.5
2789,B2145,115.50889,37.84389,25.0
2790,B2146,115.66722,37.97778,20.0
2791,B2147,115.4825,38.02972,28.0
2792,B2148,115.54306,38.01194,26.1
2793,B2149,115.37194,37.79389,28.0
2794,B2150,115.48694,37.795,24.0
2795,B2151,115.53667,37.8925,22.5
2796,B2152,115.72306,38.00306,19.0
2797,B2153,115.77,38.075,18.5
2798,B2154,115.02278,37.54667,29.0
2799,B2155,115.70722,37.90083,19.7
2800,B2156,115.48194,38.1075,23.7
2801,B2157,115.545,38.05444,21.0
2802,B2158,115.545,37.97944,26.1
2803,B2159,115.515,37.89361,25.2
2804,B2160,115.66556,37.88861,20.0
2805,B2161,115.85806,37.99389,16.8
2806,B2162,115.98889,38.095,17.9
2807,B2163,115.94056,37.99222,17.1
2808,B2164,115.9219,38.055,16.5
2809,B2165,115.82806,38.06,17.5
2810,B2166,115.88611,37.995,16.7
2811,B2167,115.92194,38.055,16.5
2812,B2168,116.96222,40.90694,408.0
2813,B2169,116.92333,40.89667,378.0
2814,B2170,116.98028,40.72917,410.0
2815,B2171,117.18639,40.76806,370.0
2816,B2172,117.22444,40.83361,346.0
2817,B2173,116.81278,40.85889,536.0
2818,B2174,116.85778,40.92111,429.0
2819,B2175,117.33806,40.79861,473.0
2820,B2176,117.32972,40.76528,471.0
2821,B2177,117.65722,40.58194,499.0
2822,B2178,117.31861,40.30194,292.0
2823,B2179,117.72472,40.27944,210.0
2824,B2180,117.66611,40.23972,154.0
2825,B2181,115.74583,38.29917,18.2
2826,B2182,115.83,38.17389,16.0
2827,B2183,115.58694,38.12889,24.1
2828,B2184,115.80111,38.33583,18.7
2829,B2185,115.70889,38.20194,18.0
2830,B2186,115.68389,38.12889,20.5
2831,B2187,115.67417,38.22694,17.0
2832,B2188,115.81222,38.215,16.0
2833,B2189,115.80611,38.33861,18.8
2834,B2190,115.62278,38.19444,18.5
2835,B2191,117.38861,40.24806,445.0
2836,B2192,117.34083,40.30278,232.0
2837,B2193,117.39361,40.29889,334.0
2838,B2194,117.235,40.41417,470.0
2839,B2195,117.42444,40.55944,1045.0
2840,B2196,117.27861,40.48278,360.0
2841,B2197,117.22833,40.49222,280.0
2842,B2198,117.42667,40.61694,677.0
2843,B2199,117.35111,40.54361,551.0
2844,B2200,117.26667,40.54389,324.0
2845,B2201,115.42361,38.12944,29.1
2846,B2202,115.58583,38.20917,20.2
2847,B2203,115.62611,38.31778,17.0
2848,B2204,115.36083,38.2625,16.3
2849,B2205,115.47667,38.30417,25.1
2850,B2206,115.44389,38.21306,26.0
2851,B2207,115.4,38.21556,27.2
2852,B2208,115.5,38.25,25.5
2853,B2209,117.29167,40.41333,420.0
2854,B2210,117.255,40.45889,500.0
2855,B2211,117.275,40.36222,530.0
2856,B2212,117.32278,40.31667,332.0
2857,B2213,117.33194,40.29389,318.0
2858,B2214,117.45444,40.26444,260.0
2859,B2215,114.36139,40.04306,978.0
2860,B2217,114.625,40.82778,1070.0
2861,B2218,114.86861,40.63222,690.0
2862,B2219,115.00472,40.4175,956.0
2863,B2220,115.08917,40.62917,691.0
2864,B2221,115.52056,38.165,25.5
2865,B2223,115.20528,40.73306,1001.0
2866,B2224,117.40694,38.40194,3.9
2867,B2225,117.45167,38.495,1.0
2868,B2226,117.45139,38.53722,3.9
2869,B2227,117.49917,38.33194,2.0
2870,B2228,117.75722,38.32444,3.9
2871,B2229,117.5725,38.43056,2.0
2872,B2230,116.47944,39.02861,4.5
2873,B2231,115.46778,40.99889,1962.0
2874,B2232,114.5425,41.47111,1393.0
2875,B2233,118.015,38.39361,1.0
2876,B2234,114.47028,37.98861,80.1
2877,B2235,114.53639,37.98639,79.4
2878,B2236,115.40611,40.95694,2031.5
2879,B2237,115.40778,40.95972,1997.5
2880,B2238,115.41,40.96222,1940.6
2881,B2239,115.41194,40.96111,1898.5
2882,B2246,114.92722,37.54778,29.0
2883,B2247,114.92417,37.47306,28.0
2884,B2248,116.11778,39.44833,25.0
2885,B2249,116.21806,39.56611,35.0
2886,B2250,116.03194,39.5525,24.0
2887,B2251,115.78778,39.49472,54.0
2888,B2252,114.93083,39.62,1258.0
2889,B2253,114.8925,39.5525,1026.0
2890,B2271,114.99806,39.15417,360.4
2891,B2272,115.14972,39.26667,170.0
2892,B2273,115.51444,39.40889,86.6
2893,B2288,114.51806,40.69806,787.0
2894,B2290,117.39083,38.25528,4.5
2895,B2291,117.32194,38.35167,4.5
2896,B2292,117.13861,38.53444,6.0
2897,B2293,117.77611,38.18028,5.0
2898,B2294,116.54639,38.08389,13.2
2899,B2295,116.55889,38.06583,13.2
2900,B2296,116.57583,38.06,13.2
2901,B2301,116.8583,38.2814,8.0
2902,B2302,116.91694,38.3,8.0
2903,B2303,116.88889,38.345,8.0
2904,B2305,116.81917,38.32972,9.0
2905,B2306,116.81333,38.23222,8.0
2906,B2320,116.82778,38.06,11.0
2907,B2321,116.73833,38.33667,9.9
2908,B2322,116.62722,38.3725,9.8
2909,B2323,116.96917,38.42528,9.5
2910,B2324,117.04639,38.33194,9.0
2911,B2325,116.67028,38.2925,10.0
2912,B2326,116.55333,38.3,8.3
2913,B2327,116.55,38.23306,10.0
2914,B2328,116.815,38.19889,10.2
2915,B2329,117.06139,38.22167,6.5
2916,B2330,116.97056,38.12028,10.1
2917,B2331,116.895,38.46694,10.6
2918,B2332,116.94917,38.39333,10.0
2919,B2333,116.97917,38.28056,7.9
2920,B2334,117.07778,38.16444,7.5
2921,B2335,116.75583,38.26222,8.8
2922,B2336,116.68944,38.23889,9.7
2923,B2337,116.54944,38.38056,10.0
2924,B2338,116.85528,38.24944,8.1
2925,B2339,116.93556,38.25861,8.0
2926,B2340,114.53944,37.80306,65.0
2927,B2341,116.38333,37.625,16.2
2928,B2342,116.48333,37.59889,15.6
2929,B2343,116.5275,37.68917,15.0
2930,B2344,116.38472,37.68361,15.2
2931,B2345,116.7386,37.9206,21.0
2932,B2346,116.43139,37.62167,16.0
2933,B2347,116.46556,37.56778,18.6
2934,B2348,116.58306,37.625,21.0
2935,B2349,116.65611,37.71056,15.6
2936,B2350,116.61694,37.75389,15.7
2937,B2351,116.28,38.09,10.1
2938,B2352,116.73778,38.47056,10.5
2939,B2353,117.67833,39.80833,3.0
2940,B2354,117.60528,39.8375,9.0
2941,B2355,117.88806,39.91889,32.0
2942,B2357,116.73861,37.92056,21.0
2943,B2358,116.24028,37.60111,19.5
2944,B2359,116.19111,37.69722,17.5
2945,B2362,116.47694,37.80111,14.0
2946,B2363,116.63694,37.86694,14.0
2947,B2364,116.67361,37.8325,14.0
2948,B2365,116.74,37.89306,14.0
2949,B2366,116.67139,37.95778,13.0
2950,B2367,116.83,37.85806,13.0
2951,B2368,116.63111,37.80111,13.5
2952,B2369,116.55694,37.96389,14.5
2953,B2375,115.59889,37.81111,20.0
2954,B2376,117.59694,40.50528,521.0
2955,B2377,118.07917,40.40194,196.0
2956,B2378,118.12889,40.63111,231.0
2957,B2379,114.98528,37.45083,28.0
2958,B2380,114.5625,37.09333,71.0
2959,B2381,116.9208,38.0028,9.2
2960,B2382,116.80778,38.12139,7.4
2961,B2383,116.9633,37.9314,12.0
2962,B2384,116.97778,38.01806,9.9
2963,B2385,116.6636,38.0503,11.0
2964,B2386,116.7386,38.1597,10.5
2965,B2387,116.9447,37.8508,14.0
2966,B2388,116.8,38.01083,8.4
2967,B2389,115.34111,40.75389,1155.0
2968,B2390,116.825,38.15083,6.5
2969,B2391,115.416782407,40.950263889,
2970,B2392,115.466796296,40.90025,
2971,B2393,114.883578704,40.750208333,
2972,B2401,117.12472,37.97361,8.5
2973,B2402,117.15556,38.14528,7.5
2974,B2403,117.05944,38.04917,8.0
2975,B2404,117.13472,38.10972,8.0
2976,B2405,117.2614,38.1372,7.5
2977,B2421,117.25389,37.87111,10.0
2978,B2422,117.06389,37.91194,11.0
2979,B2423,117.375,37.97694,6.0
2980,B2424,117.77833,38.26,3.9
2981,B2425,117.385,37.85,8.0
2982,B2426,117.325,37.95028,8.0
2983,B2427,117.42306,37.94194,8.5
2984,B2428,117.13444,37.86083,11.7
2985,B2429,117.18167,37.89611,10.0
2986,B2430,117.25,37.90861,9.0
2987,B2431,117.13472,37.93083,11.0
2988,B2432,117.24333,38.08528,8.0
2989,B2441,116.28444,38.01889,12.9
2990,B2442,116.14389,38.03,13.8
2991,B2443,116.135,37.95917,16.0
2992,B2444,116.44444,38.15889,12.0
2993,B2445,116.40028,38.09222,11.3
2994,B2446,116.45778,38.02917,11.5
2995,B2447,116.48583,38.13833,10.5
2996,B2448,116.60778,38.08194,14.0
2997,B2449,116.60139,38.17278,10.0
2998,B2450,116.47944,38.08694,10.0
2999,B2451,116.30833,38.10944,12.0
3000,B2452,116.21417,38.00611,11.5
3001,B2459,115.459899,40.91243169,
3002,B2460,115.469,40.92248015,
3003,B2461,115.479622,40.92863029,
3004,B2462,117.46778,38.03944,5.8
3005,B2463,117.58389,38.13083,4.4
3006,B2464,117.58361,38.17944,4.5
3007,B2465,117.37667,38.10722,6.4
3008,B2466,117.71806,38.10417,5.2
3009,B2467,117.58333,38.08639,6.3
3010,B2468,117.49528,37.96278,6.0
3011,B2469,117.4092,38.0794,6.2
3012,B2470,115.489358,40.9319011,
3013,B2471,115.474121,40.9042967,
3014,B2472,115.48231,40.91597056,
3015,B2473,115.493687,40.91818815,
3016,B2474,115.508705,40.92392945,
3017,B2475,115.49641,40.90177324,
3018,B2476,115.4628,40.8987,
3019,B2477,115.451293,40.90010196,
3020,B2478,115.433959,40.91369999,
3021,B2479,115.426363,40.89177606,
3022,B2480,115.4878,40.8908926,
3023,B2481,116.11444,38.10694,11.7
3024,B2482,116.00194,38.19556,12.0
3025,B2483,115.86472,38.26028,15.0
3026,B2484,116.19861,38.33972,8.1
3027,B2485,116.35972,38.3275,12.0
3028,B2486,116.36444,38.23028,12.4
3029,B2487,116.21917,38.17667,15.0
3030,B2488,116.08556,38.3,12.5
3031,B2489,116.12306,38.14611,12.0
3032,B2490,116.3075,38.295,12.6
3033,B2491,116.20833,38.27194,12.3
3034,B2492,116.23583,38.33639,12.1
3035,B2493,116.02361,38.21333,16.0
3036,B2494,115.91444,38.21333,16.0
3037,B2495,116.29444,38.20694,13.0
3038,B2496,116.04,38.15722,16.0
3039,B2497,116.46972,38.20833,12.3
3040,B2498,117.16694,38.40917,4.4
3041,B2499,117.15778,38.44861,4.4
3042,B2500,114.01667,40.05028,910.0
3043,B2501,117.355,38.3669,6.0
3044,B2502,117.49806,38.30944,5.2
3045,B2503,117.29111,38.42528,3.5
3046,B2504,117.23806,38.51833,6.0
3047,B2505,117.2142,38.6244,5.0
3048,B2506,117.64861,38.47778,1.5
3049,B2509,117.24667,38.275,6.0
3050,B2510,117.29167,38.16389,7.5
3051,B2511,115.4585,40.8831031,
3052,B2513,115.41,40.955,
3053,B2514,115.41111,40.95611,
3054,B2515,115.41222,40.95722,
3055,B2516,115.41306,40.95778,
3056,B2517,115.41389,40.95861,
3057,B2518,115.41833,40.95889,
3058,B2519,118.99,39.23917,3.7
3059,B2521,116.28583,38.625,7.7
3060,B2522,116.38389,38.53806,7.4
3061,B2523,116.30278,38.49722,9.0
3062,B2524,116.05667,38.42111,11.0
3063,B2525,116.08139,38.35167,11.5
3064,B2526,116.11472,38.53722,9.0
3065,B2527,116.215,38.53528,9.0
3066,B2528,115.98806,38.50694,9.0
3067,B2529,116.3125,38.375,9.0
3068,B2530,116.43444,38.36778,8.5
3069,B2531,116.3675,38.47417,8.2
3070,B2532,116.49639,38.475,8.3
3071,B2533,116.12583,38.48167,10.0
3072,B2534,116.55222,38.4375,8.0
3073,B2535,116.13083,38.37944,11.0
3074,B2536,116.2525,38.41833,9.9
3075,B2537,116.16417,38.41278,11.0
3076,B2538,116.19889,38.49361,10.0
3077,B2539,116.035,38.53222,9.6
3078,B2540,116.20889,38.59056,6.5
3079,B2541,115.9725,38.42278,10.0
3080,B2542,115.73806,38.44111,13.2
3081,B2543,114.3542,40.0903,902.0
3082,B2544,115.80667,38.49028,15.2
3083,B2545,115.87556,38.34806,14.0
3084,B2546,115.92833,38.37611,12.6
3085,B2547,115.76833,38.39444,14.0
3086,B2548,116.00167,38.39,10.7
3087,B2549,115.88806,38.51,12.0
3088,B2561,116.70389,38.52889,7.0
3089,B2562,116.77389,38.43694,10.0
3090,B2563,114.24417,40.03222,808.0
3091,B2564,116.79278,38.52778,11.0
3092,B2565,116.87611,38.46194,12.0
3093,B2566,116.91167,38.51472,13.0
3094,B2567,117.37083,38.38056,6.6
3095,B2568,116.84889,38.69028,2.0
3096,B2569,116.87611,38.65611,3.0
3097,B2570,117.02861,38.58556,4.2
3098,B2571,116.96,38.68806,2.0
3099,B2572,114.57139,41.64,1387.0
3100,B2573,114.60917,41.49806,1367.0
3101,B2574,114.78167,41.55917,1425.0
3102,B2575,114.81139,41.75611,1415.0
3103,B2576,114.75278,41.92917,1468.0
3104,B2577,114.56556,42.07167,1380.0
3105,B2578,114.50778,41.93694,1465.0
3106,B2579,114.44944,41.74722,1409.0
3107,B2580,114.33694,41.81472,1445.0
3108,B2581,114.34333,41.64056,1345.0
3109,B2582,116.06833,38.70222,8.4
3110,B2583,116.1122,38.6511,8.2
3111,B2584,115.97972,38.68667,7.7
3112,B2585,116.06333,38.63028,8.4
3113,B2586,116.03861,38.60389,6.8
3114,B2587,116.29972,38.71417,6.1
3115,B2588,116.28056,38.76806,7.7
3116,B2589,116.37611,38.74306,8.3
3117,B2590,116.11944,38.85694,8.0
3118,B2591,116.19472,38.65972,8.2
3119,B2592,116.16778,38.70833,8.1
3120,B2593,116.01,38.72861,7.5
3121,B2594,116.11583,38.78528,7.7
3122,B2595,116.06556,38.81056,8.0
3123,B2596,116.17861,38.88583,8.4
3124,B2597,116.15444,38.61167,7.8
3125,B2598,116.16361,38.83194,8.0
3126,B2599,118.59028,40.42389,324.0
3127,B2600,118.7972,40.6267,458.0
3128,B2601,118.34778,40.60278,472.0
3129,B2602,117.49861,38.40667,2.4
3130,B2608,117.67917,38.19583,4.0
3131,B2609,117.2175,38.62583,5.0
3132,B2611,116.1875,38.75167,8.5
3133,B2612,115.93361,38.35306,14.0
3134,B2613,116.07,38.51361,11.0
3135,B2614,116.1808,38.2053,13.0
3136,B2616,116.74,37.85,14.0
3137,B2617,116.6125,37.68444,17.0
3138,B2618,117.00306,37.91306,11.0
3139,B2619,117.0481,37.9897,8.0
3140,B2620,117.36083,37.99417,8.0
3141,B2666,118.07389,38.42694,0.0
3142,B2670,117.95583,41.36083,566.0
3143,B2671,117.44194,41.72528,793.0
3144,B2672,117.72806,42.58722,1753.0
3145,B2673,117.86361,42.38111,1101.0
3146,B2674,117.85444,41.7225,765.0
3147,B2675,114.41861,36.61306,77.0
3148,B2676,114.45694,36.59056,70.0
3149,B2677,114.45694,36.56944,68.0
3150,B2678,114.47111,36.61167,68.0
3151,B2679,114.4725,36.65583,68.0
3152,B2680,114.48528,36.595,66.0
3153,B2681,114.49417,36.63278,66.0
3154,B2682,114.50556,36.61,65.0
3155,B2683,114.50889,36.58,64.0
3156,B2684,114.5175,36.64083,60.0
3157,B2685,114.52139,36.61333,59.0
3158,B2686,114.53139,36.60889,55.0
3159,B2687,114.55694,36.62222,50.0
3160,B2688,113.86361,36.38889,378.0
3161,B2689,114.27222,36.72,166.2
3162,B2690,114.00111,36.41694,200.0
3163,B2700,117.41583,38.18556,6.0
3164,B2701,116.69611,39.52611,30.0
3165,B2702,116.6939,39.4911,13.7
3166,B2703,116.76806,39.57306,64.0
3167,B2704,116.5875,39.54444,22.1
3168,B2705,116.79556,39.41917,7.8
3169,B2706,116.76222,39.30333,14.3
3170,B2707,116.83278,39.1775,5.0
3171,B2708,116.79028,39.51806,10.8
3172,B2709,116.4936,39.4803,19.0
3173,B2710,116.3792,38.8108,6.3
3174,B2711,116.455,38.8058,4.9
3175,B2712,116.5458,38.8047,2.7
3176,B2713,116.6028,38.8428,2.8
3177,B2714,116.5169,38.875,9.2
3178,B2715,116.4608,38.9375,8.5
3179,B2716,116.3992,38.9739,10.1
3180,B2719,116.8231,39.8761,20.4
3181,B2720,116.58639,38.69194,6.4
3182,B2721,116.64944,38.70444,6.0
3183,B2722,116.67444,38.805,7.0
3184,B2723,116.49111,38.68389,7.0
3185,B2724,116.38083,38.63861,5.3
3186,B2725,116.61722,38.62583,5.8
3187,B2726,116.50306,38.56694,21.0
3188,B2727,116.70472,38.68639,7.0
3189,B2728,116.53,38.56389,7.0
3190,B2729,116.52611,38.62611,5.5
3191,B2730,116.61889,38.52083,5.1
3192,B2731,116.82694,39.25028,12.2
3193,B2732,116.60472,39.51028,16.6
3194,B2733,116.6925,39.56444,22.7
3195,B2734,116.56861,39.50333,11.6
3196,B2735,116.69278,39.50139,27.2
3197,B2736,116.79167,39.48611,21.8
3198,B2737,116.57306,39.6025,16.7
3199,B2738,116.56417,39.55833,16.5
3200,B2739,116.5275,39.51444,12.0
3201,B2740,116.56083,39.29167,10.1
3202,B2741,116.46278,38.87,6.6
3203,B2742,116.36194,39.00639,7.0
3204,B2743,116.62083,39.00472,6.0
3205,B2744,116.39472,38.93444,5.0
3206,B2745,116.23417,38.89,8.0
3207,B2746,116.68167,38.89806,7.0
3208,B2747,116.49056,38.7575,6.0
3209,B2748,116.37056,38.88333,7.0
3210,B2749,116.32639,38.84917,8.3
3211,B2750,116.30444,38.92556,6.0
3212,B2751,116.4861,39.0286,7.5
3213,B2752,116.54694,38.965,3.5
3214,B2753,116.69722,38.985,3.0
3215,B2754,114.60083,41.67194,1352.2
3216,B2755,115.21111,41.335,1506.0
3217,B2756,118.49472,39.98778,106.2
3218,B2757,118.6419,40.1806,106.0
3219,B2758,117.80028,40.56722,499.0
3220,B2759,117.63278,40.52611,480.0
3221,B2760,117.64778,40.50944,485.0
3222,B2761,116.38639,39.12528,9.0
3223,B2762,116.31361,39.10778,9.0
3224,B2764,116.51806,39.10694,6.0
3225,B2765,116.595,39.08639,8.0
3226,B2766,116.48972,39.04417,6.2
3227,B2767,116.71944,39.14306,9.0
3228,B2768,116.71972,39.08194,6.6
3229,B2769,116.88083,39.12056,7.0
3230,B2781,116.4769,39.3019,12.2
3231,B2782,116.54472,39.44694,17.0
3232,B2783,116.6072,39.4067,10.0
3233,B2784,116.66417,39.31472,14.0
3234,B2785,116.42417,39.22972,14.0
3235,B2786,116.64528,39.20944,9.8
3236,B2800,116.53583,39.35333,23.0
3237,B2801,116.28694,39.43389,22.9
3238,B2802,116.1481,39.4661,24.0
3239,B2803,116.305,39.3661,16.0
3240,B2804,116.25389,39.28639,14.0
3241,B2805,116.24889,39.18889,13.0
3242,B2806,117.1386,39.9558,19.0
3243,B2807,116.78444,39.08389,7.0
3244,B2808,116.66,39.15194,6.1
3245,B2809,116.44028,39.09306,8.0
3246,B2810,116.74194,39.11917,10.0
3247,B2811,116.48056,39.39417,36.0
3248,B2812,116.3822,39.3583,19.4
3249,B2813,116.3883,39.4192,28.6
3250,B2814,116.1814,39.4072,24.9
3251,B2815,116.2836,39.4019,25.7
3252,B2816,116.2458,39.3519,21.2
3253,B2817,116.33583,39.26694,14.5
3254,B2818,116.21472,39.24472,13.8
3255,B2820,116.8289,39.9967,18.0
3256,B2821,116.98389,39.75889,13.0
3257,B2822,117.12389,39.73861,11.0
3258,B2823,116.925,39.73778,15.0
3259,B2824,117.15556,39.64472,9.0
3260,B2825,116.96194,39.82333,18.0
3261,B2826,117.06056,39.76778,11.0
3262,B2827,116.97889,39.71611,12.0
3263,B2828,117.0775,39.71722,12.0
3264,B2829,117.00722,39.7025,10.3
3265,B2830,116.55056,39.22611,12.7
3266,B2831,116.44861,39.26361,12.3
3267,B2832,116.5108,39.2681,12.2
3268,B2833,116.5508,39.3308,12.0
3269,B2834,116.6439,39.26,12.6
3270,B2835,116.60583,39.56972,15.3
3271,B2836,116.62139,39.55972,22.0
3272,B2837,116.66167,39.5325,16.9
3273,B2838,116.66889,39.50361,16.4
3274,B2839,116.68111,39.52833,18.0
3275,B2840,116.68111,39.52222,17.5
3276,B2841,116.97972,39.89694,16.5
3277,B2842,116.92194,39.94611,21.0
3278,B2843,116.90111,39.87,16.0
3279,B2844,116.895,39.89694,17.0
3280,B2845,117.02,39.86694,10.0
3281,B2846,116.68639,39.51861,18.0
3282,B2847,116.69639,39.51222,18.7
3283,B2848,116.69889,39.48222,13.9
3284,B2849,116.71611,39.50444,15.4
3285,B2850,116.75528,39.46194,11.0
3286,B2851,116.72,39.54806,16.1
3287,B2852,116.73639,39.52639,15.0
3288,B2853,116.74306,39.51333,17.1
3289,B2854,116.73306,39.49667,16.8
3290,B2855,116.78528,39.45722,12.5
3291,B2856,116.76611,39.48694,15.2
3292,B2857,116.78333,39.46917,10.1
3293,B2858,116.70667,39.27194,9.0
3294,B2859,116.73806,39.40361,10.0
3295,B2860,116.69222,39.45417,15.2
3296,B2861,117.06139,39.98472,38.0
3297,B2862,116.84889,39.99611,26.0
3298,B2863,116.80194,39.94,20.0
3299,B2864,116.96056,39.99556,17.1
3300,B2865,116.99611,39.97111,12.0
3301,B2866,117.13861,39.95583,15.4
3302,B2867,117.16306,39.99694,35.0
3303,B2868,117.08,39.93111,17.0
3304,B2869,117.0869,39.8861,20.0
3305,B2870,117.17806,39.85889,7.0
3306,B2919,114.50417,37.70111,66.0
3307,B2920,114.10583,41.10639,1497.0
3308,B2921,113.89472,41.065,1356.0
3309,B2922,114.04667,41.00361,1295.0
3310,B2923,114.36694,40.95611,1383.0
3311,B2924,114.13167,40.89083,1110.0
3312,B2925,114.15889,40.82806,1223.4
3313,B2926,114.20556,40.79972,1239.0
3314,B2927,114.56278,39.99861,1150.0
3315,B2928,114.94917,40.11194,1163.8
3316,B2929,114.22333,39.92083,1580.0
3317,B2930,114.98833,39.81806,1330.0
3318,B2931,114.67,39.85139,944.0
3319,B2932,114.47944,39.64389,1280.0
3320,B2933,114.66389,39.82778,930.0
3321,B2934,114.57028,39.59056,1967.0
3322,B2935,114.86639,39.77139,1500.0
3323,B2936,114.68472,39.82583,965.0
3324,B2937,114.74639,39.64056,1408.0
3325,B2938,114.72,40.68528,713.0
3326,B2939,114.48361,40.47194,1134.0
3327,B2940,114.16111,40.73778,1329.0
3328,B2941,114.19778,40.67,1374.0
3329,B2942,114.29528,40.66917,893.0
3330,B2943,114.30806,40.71,1157.0
3331,B2944,114.35583,40.57278,857.5
3332,B2945,114.48667,40.41278,1241.6
3333,B2946,114.60444,40.3725,1097.0
3334,B2947,114.7025,40.445,1423.0
3335,B2948,114.65472,40.51694,1315.0
3336,B2949,114.55389,40.6075,1114.0
3337,B2950,114.49889,40.66472,834.0
3338,B2951,114.63917,40.68083,733.0
3339,B2952,115.51,40.17444,826.0
3340,B2953,115.61639,40.17583,461.0
3341,B2954,115.7425,40.22056,827.3
3342,B2955,115.83694,40.21528,910.0
3343,B2956,115.8817,40.2819,834.0
3344,B2957,115.76278,40.44889,539.0
3345,B2958,115.61389,40.44,720.0
3346,B2959,115.64917,40.55278,1226.0
3347,B2960,115.455,40.48861,1065.0
3348,B2961,115.27833,41.18222,1502.0
3349,B2962,115.04333,41.01417,1120.0
3350,B2963,115.00694,40.86694,930.0
3351,B2964,115.37806,40.83944,1653.0
3352,B2965,115.20944,41.16667,1549.0
3353,B2966,115.3175,41.10194,1669.0
3354,B2967,115.03139,41.06694,1083.0
3355,B2968,114.98361,40.96472,963.0
3356,B2969,115.02278,40.90083,1106.0
3357,B2970,115.26806,40.83639,1390.0
3358,B2971,114.62194,40.25389,852.0
3359,B2972,114.14583,39.97639,916.0
3360,B2973,114.62861,40.34222,1053.0
3361,B2974,114.72806,40.32417,1110.0
3362,B2975,114.75917,40.25639,1154.0
3363,B2976,114.03889,39.96694,894.0
3364,B2977,114.28278,40.18417,1179.0
3365,B2978,114.43889,40.20722,1162.0
3366,B2979,114.01,40.08,903.0
3367,B2980,114.515,40.08417,1074.9
3368,B2981,115.13611,41.56556,1384.0
3369,B2982,115.38667,41.64083,1393.0
3370,B2983,115.75111,41.76556,1388.0
3371,B2984,115.95306,41.82111,1393.0
3372,B2985,115.81056,41.62556,1423.0
3373,B2986,115.62056,41.47611,1464.0
3374,B2987,115.73111,41.48667,1472.0
3375,B2988,115.95222,41.43472,1575.0
3376,B2989,115.55722,41.31583,1370.7
3377,B2990,115.91444,41.3,1599.9
3378,B2991,115.07778,40.74972,894.0
3379,B2992,115.18389,40.74444,1052.0
3380,B2993,115.39861,40.74333,1076.0
3381,B2994,115.29778,40.75306,1097.0
3382,B2995,115.22028,40.67889,828.0
3383,B2996,114.8094,40.6753,673.0
3384,B2997,114.8375,40.50167,1069.7
3385,B2998,114.97833,40.425,1056.0
3386,B2999,115.06917,40.45,920.0
3387,B3000,114.86611,40.35583,1220.0
3388,B3001,114.89194,40.77583,724.2
3389,B3002,114.87194,40.71528,676.0
3390,B3003,114.8894,40.8497,796.0
3391,B3004,114.85833,40.77222,727.0
3392,B3005,114.9256,40.7458,711.0
3393,B3006,114.82417,40.84611,919.6
3394,B3007,114.9875,40.6194,668.0
3395,B3008,115.4478,40.6417,980.0
3396,B3009,115.39167,40.52778,985.0
3397,B3010,115.2778,40.4861,495.0
3398,B3011,114.9203,40.8203,878.8
3399,B3012,115.32139,40.55278,729.0
3400,B3013,115.11,40.59306,640.0
3401,B3014,115.54111,41.63556,1409.0
3402,B3015,114.8028,40.9208,1190.0
3403,B3016,114.81583,40.8925,1079.0
3404,B3017,115.40667,40.9525,2098.0
3405,B3018,115.41778,40.9575,1825.0
3406,B3019,115.42972,40.95056,1733.0
